C2,C3,C4,C5,C6,C7,C8,Car,Car Name,Game,Gran Turismo 5,Gran Turismo 6,Gran Turismo 7,Main Series,NTSC-J,NTSC-J (menus),NTSC-J (race),NTSC-U,NTSC-U (menus),NTSC-U (race),NTSC-U and PAL (menus),NTSC-U and PAL (race),Other,Other games,PAL,Prologues/Concepts,Region,URL
,,,,,,,,Mitsubishi FTO GPX '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_FTO_GPX_%2799
,,,,,,,,Tesla Roadster '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Tesla_Motors_Roadster_%2708
,,,,,,,,Mazda DEMIO SPORT '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_DEMIO_SPORT_%2703
,,,,,,,,Lexus LFA Nürburgring Package '12,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lexus_LFA_N%C3%BCrburgring_Package_%2712
,,,,,,,,Shelby Series One Super Charged '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Shelby_Series_One_Super_Charged_%2703
,,,,,,,,Opel Astra V8 Coupé (Opel Team Phoenix) '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Opel_Astra_V8_Coup%C3%A9_(Opel_Team_Phoenix)_%2700
,,,,,,,,Jaguar XKR Coupe '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Jaguar_XKR_Coupe_%2710
,,,,,,,,Nissan WOODONE ADVAN Clarion GT-R '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_WOODONE_ADVAN_Clarion_GT-R_%2708
,,,,,,,,Nissan SKYLINE GT-R (R33) '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_(R33)_%2797
,,,,,,,,Nissan Fairlady Z 300ZX Version S TwinTurbo 2seater (Z32) '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_Fairlady_Z_300ZX_Version_S_TwinTurbo_2seater_(Z32)_%2798
,,,,,,,,2010 AJ Allmendinger #43 Best Buy FORD FUSION,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2010_AJ_Allmendinger_%E2%99%AF43_Best_Buy_FORD_FUSION
,,,,,,,,Mercedes-Benz SL 500 (R230) '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_SL_500_(R230)_%2702
,,,,,,,,Infiniti G35 COUPE '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Infiniti_G35_COUPE_%2703
,,,,,,,,Citroën C5 V6 Exclusive '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Citro%C3%ABn_C5_V6_Exclusive_%2703
,,,,,,,,RUF CTR2 '96,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/RUF_CTR2_%2796
,,,,,,,,Mitsubishi GTO SR '96,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_3000GT_SL_(J)_%2796
,,,,,,,,Audi S4 '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_S4_%2798
,,,,,,,,Mazda RX-8 Type S '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-8_Type_S_%2703
,,,,,,,Picture,SRT,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/SRT
,,,,,,,Picture,Light Car Company,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Light_Car_Company
,,,,,,,,Subaru IMPREZA Sedan WRX STi (Type-II) '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Sedan_WRX_STi_(Type-II)_%2702
,,,,,,,,Alfa Romeo MiTo 1.4 T Sport '09,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Alfa_Romeo_MiTo_1.4_T_Sport_%2709
,,,,,,,,Lexus IS 200 (J) '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lexus_IS_200_(J)_%2798
,,,,,,,,Chevrolet Nova SS '70,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Nova_SS_%2770
,,,,,,,,Lamborghini Diablo GT2 '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lamborghini_Diablo_GT2_%2798
,,,,,,,,Chevrolet Corvette ZR1 (C6) '09,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Corvette_ZR1_(C6)_%2709
,,,,,,,,Audi quattro '82,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_quattro_%2782
,,,,,,,,Hyundai Tuscani '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Hyundai_Tuscani_%2701
,,,,,,,,Bugatti Veyron 16.4 '09,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Bugatti_Veyron_16.4_%2709
,,,,,,,,Ford Focus RS '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Focus_RS_%2702
,,,,,,,,Nissan SKYLINE GT-R Special Color Midnight Purple II (R34) '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_Special_Color_Midnight_Purple_II_(R34)_%2799
,,,,,,,,Subaru IMPREZA Rally Car '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Rally_Car_%2703
,,,,,,,,Toyota SPRINTER TRUENO GT-APEX (AE86 Shuichi Shigeno Version) '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_SPRINTER_TRUENO_GT-APEX_(AE86_Shuichi_Shigeno_Version)_%2700
,,,,,,,,Mazda Eunos Roadster V-Special Type II (NA) '93,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_V-Special_Type_II_(NA,_J)_%2793"
,,,,,,,,Nissan XANAVI HIROTO GT-R '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_XANAVI_HIROTO_GT-R_%2701
,,,,,,,,Mitsubishi Lancer Evolution VII RS '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VII_RS_%2701
,,,,,,,,Mitsubishi Lancer 1600 GSR Rally Car '74,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_1600_GSR_Rally_Car_%2774
,,,,,,,,Citroën C4 Coupe 2.0VTS '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Citro%C3%ABn_C4_Coupe_2.0VTS_%2705
,,,,,,,,Honda ARTA NSX '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_ARTA_NSX_%2700
,,,,,,,,Mazda Eunos Roadster J-Limited (NA) '91,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_J-Limited_(NA,_J)_%2791"
,,,,,,,,Mitsubishi GTO SR '95,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_3000GT_SL_(J)_%2795
,,,,,,,,Subaru IMPREZA Super Touring Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Super_Touring_Car
,,,,,,,,Jaguar XJ220 '92,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Jaguar_XJ220_%2792
,,,,,,,,Nissan SKYLINE GT-R V • spec LM Limited (R33) '96,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_V_%E2%80%A2_spec_LM_Limited_(R33)_%2796
,,,,,,,,Ferrari 512BB '76,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ferrari_512BB_%2776
,,,,,,,,Mitsubishi LEGNUM VR-4 Type V '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_LEGNUM_VR-4_Type_V_%2798
,,,,,,,,Acura NSX CONCEPT '13,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Acura_NSX_CONCEPT_%2713
,,,,,,,,Dodge Viper GTS-R Team Oreca '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge_Viper_GTS-R_Team_Oreca_%2700
,,,,,,,,Scion xA '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Scion_xA_%2703
,,,,,,,,Nissan Calsonic IMPUL GT-R '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_Calsonic_IMPUL_GT-R_%2708
,,,,,,,,Mazda Eunos Roadster (NA Special Package) '89,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_MX-5_(NA)_%2789
,,,,,,,,Alpine A110 1600S '72,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Alpine_A110_1600S_%2772
,,,,,,,,Renault Sport R5 Turbo Rallye '85,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Renault_Sport_R5_Turbo_Rallye_%2785
,,,,,,,,Toyota GT-One (TS020) '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_GT-One_(TS020)_%2799
,,,,,,,,Toyota VITZ RS Turbo '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_Yaris_RS_Turbo_(J)_%2702
,,,,,,,,Mazda Roadster 1.8 RS (NB) '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Roadster_1.8_RS_(NB)_%2798
,,,,,,,,Volvo 240 GLT Estate '88,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volvo_240_GLT_Estate_%2788
,,,,,,,,Citroën C3 1.6 '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Citro%C3%ABn_C3_1.6_%2702
,,,,,,,,Nissan XANAVI NISMO GT-R '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_XANAVI_NISMO_GT-R_%2708
,,,,,,,,Red Bull X2010 '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Red_Bull_X2010_%2710
,,,,,,,,2010 Joey Logano #20 The Home Depot TOYOTA CAMRY,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2010_Joey_Logano_%E2%99%AF20_The_Home_Depot_TOYOTA_CAMRY
,,,,,,,,Pontiac Firebird Trans Am '78,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Pontiac_Firebird_Trans_Am_%2778
,,,,,,,,Isuzu PIAZZA XE '81,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Isuzu_PIAZZA_XE_%2781
,,,,,,,,Toyota VITZ U Euro Sport Edition '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_Yaris_U_Euro_Sport_Edition_(J)_%2700
,,,,,,,,Honda ACCORD Euro-R '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_ACCORD_Euro-R_%2700
,,,,,,,,Honda Mobil 1 NSX '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_Mobil_1_NSX_%2701
,,,,,,,,Nissan SKYLINE Sedan 350GT Type SP '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_Sedan_350GT_Type_SP_%2706
,,,,,,,,Dodge Challenger R/T Race Car '70,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge_Challenger_R/T_Race_Car_%2770
,,,,,,,,NISMO 270R '94,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/NISMO_270R_%2794
,,,,,,,,Nissan Fairlady Z 300ZX Version R TwinTurbo 2by2 (Z32) '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_300ZX_2by2_(Z32)_%2798
,,,,,,,Picture,Lotus,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus
,,,,,,,,Mazda Atenza Sport 25Z '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Atenza_Sport_25Z_%2707
,,,,,,,,Mitsubishi Lancer Evolution VI GSR T.M. EDITION Special Color Package '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VI_GSR_T.M._EDITION_Special_Color_Package_%2799
,,,,,,,,Honda Civic SiR･II (EG) '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_CIVIC_SiR-II_(EG)_%2793
,,,,,,,,TVR Tuscan Speed 6 '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/TVR_Tuscan_Speed_6_%2700
,,,,,,,,Daihatsu Copen Active Top '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Daihatsu_Copen_Active_Top_%2702
,,,,,,,,Lotus Elise Type 72 '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus_Elise_Type_72_%2701
,,,,,,,,Mercedes-Benz CLK Touring Car '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_CLK_Touring_Car_%2700
,,,,,,,,Honda N360 '67,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_N360_%2767
,,,,,,,,"West Surrey Racing, 1983 Ayrton Senna",,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/West_Surrey_Racing,_1983_Ayrton_Senna"
,,,,,,,,Mitsubishi Lancer Evolution VI GSR '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VI_GSR_%2799
,,,,,,,,Mitsubishi MIRAGE 1400GLX '78,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_MIRAGE_1400GLX_%2778
,,,,,,,,Nissan GT-R N24 GT Academy '12,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_N24_GT_Academy_%2712
,,,,,,,,TVR Tuscan Speed 6 Touring Car '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/TVR_Tuscan_Speed_6_RM_%2700
,,,,,,,,Mitsubishi Lancer Evolution IV Rally Car '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_Evolution_IV_Rally_Car_%2797
,,,,,,,,Land Rover Range Stormer Concept '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Land_Rover_Range_Stormer_Concept_%2704
,,,,,,,,Mitsubishi GALANT 2.0 DOHC Turbo VR-4 '89,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_GALANT_2.0_DOHC_Turbo_VR-4_%2789
,,,,,,,,Nissan SKYLINE GT-R (R34) '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_(R34)_%2799
,,,,,,,,Lexus Weds Sport IS350 '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lexus_Weds_Sport_IS350_%2708
,,,,,,,,Lamborghini Countach 25th Anniversary '88,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lamborghini_Countach_25th_Anniversary_%2788
,,,,,,,,Mitsubishi Concept XR-PHEV EVOLUTION Vision Gran Turismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Concept_XR-PHEV_EVOLUTION_Vision_Gran_Turismo
,,,,,,,,Alfa Romeo 156 2.5 V6 24V '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Alfa_Romeo_156_2.5_V6_24V_%2798
,,,,,,,,Honda BEAT Version Z '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_BEAT_Version_Z_%2793
,,,,,,,,Ferrari 250 GTO '62,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ferrari_250_GTO_CN.3729GT_%2762
,,,,,,,,Dodge Viper SRT10 Coupe '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge_Viper_SRT-10_Coupe_%2706
,,,,,,,,Nissan CALSONIC Skyline '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_CALSONIC_Skyline_%2700
,,,,,,,,Nissan SKYLINE GT-R M • spec (R34) '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_M_%E2%80%A2_spec_(R34)_%2701
,,,,,,,,Mugen S2000 '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mugen_S2000_%2700
,,,,,,,,Toyota VITZ RS 1.5 '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_VITZ_RS_1.5_%2707
,,,,,,,,Mitsubishi MINICA DANGAN ZZ '89,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_MINICA_DANGAN_ZZ_%2789
,,,,,,,,Mazda Roadster Touring Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Roadster_Touring_Car
,,,,,,,,Renault R5 Turbo '80,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Renault_5_Turbo_%2780
,,,,,,,,Ferrari 250 GT Berlinetta passo corto '61,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ferrari_250_GT_Berlinetta_passo_corto_CN.2521_%2761
,,,,,,,,Nissan SILVIA Q's AERO (S14) '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SILVIA_Q%27s_AERO_(S14)_%2793
,,,,,,,,Daihatsu MOVE Custom RS Limited '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Daihatsu_MOVE_Custom_RS_Limited_%2702
,,,,,,,,Nissan 350Z Concept LM Race Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_350Z_Concept_LM_Race_Car
,,,,,,,,DMC,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/DMC
,,,,,,,,Chevrolet SSR '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_SSR_%2703
,,,,,,,,Toyota SOARER 2.5GT-T '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_SOARER_2.5GT-T_%2797
,,,,,,,,Mitsubishi ECLIPSE Spyder GTS '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_ECLIPSE_Spyder_GTS_%2703
,,,,,,,,Ford RS200 Rally Car '85,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_RS200_Rally_Car_%2785
,,,,,,,,Nissan STAGEA 25t RS FOUR S '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_STAGEA_25t_RS_FOUR_S_%2798
,,,,,,,,BMW M3 '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_M3_%2704
,,,,,,,,Suzuki,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Suzuki
,,,,,,,,Mitsubishi MIRAGE CYBORG ZR '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_MIRAGE_CYBORG_ZR_%2797
,,,,,,,,Honda FIT RS '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_FIT_RS_%2710
,,,,,,,,Dodge Challenger SRT8 '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge_Challenger_SRT8_%2708
,,,,,,,,Lotus Evora '09,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus_Evora_%2709
,,,,,,,,Mercedes-Benz SLS AMG Stealth Model,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_SLS_AMG_Stealth_Model
,,,,,,,Picture,AC Cars,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/AC_Cars
,,,,,,,,Hyundai Tuscani '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Hyundai_Coupe_FX_%2701
,,,,,,,,Nissan SKYLINE Sedan 300GT '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_Sedan_300GT_%2701
,,,,,,,,Vauxhall Corsa Comfort 1.4 '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Vauxhall_Corsa_Comfort_1.4_%2701
,,,,,,,,Subaru IMPREZA Sedan WRX STi Version III '96,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Sedan_WRX_STi_Version_III_%2796
,,,,,,,,Dodge Charger Super Bee 426 Hemi '71,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge_Charger_Super_Bee_426_Hemi_%2771
,,,,,,,,Autobacs ARTA Garaiya '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Autobacs_ARTA_Garaiya_%2708
,,,,,,,,Nissan GT-R NISMO GT3 '13,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_NISMO_GT3_%2713
,,,,,,,,Mazda SAVANNA RX-7 GT-Limited (FC) '85,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_RX-7_GT-LIMITED_(FC,_J)_%2785"
,,,,,,,,Toyota Aqua S '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_Aqua_S_%2711
,,,,,,,,Nissan C-WEST RAZO SILVIA '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_C-WEST_RAZO_SILVIA_%2701
,,,,,,,,Mazda Atenza Sports 23Z '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda6_5-door_%2703
,,,,,,,,Mercedes-Benz SLK 230 Kompressor '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_SLK_230_Kompressor_%2798
,,,,,,,,Lancia DELTA S4 Rally Car '85,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lancia_DELTA_S4_Rally_Car_%2785
,,,,,,,Picture,Land Rover,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Land_Rover
,,,,,,,,GT by Citroën Concept '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/GT_by_Citro%C3%ABn_Concept_%2708
,,,,,,,,Lotus Elise 111S '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus_Elise_111S_%2703
,,,,,,,,Audi RS 4 '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_RS_4_%2701
,,,,,,,,Pescarolo C60 Hybride - Judd '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Pescarolo_C60_Hybride_-_Judd_%2705
,,,,,,,,Mitsubishi Lancer Evolution VI Rally Car '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VI_Rally_Car_%2799
,,,,,,,,2007 HPA Motorsports FT565 twin turbo Audi TT,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2007_HPA_Motorsports_FT565_twin_turbo_Audi_TT
,,,,,,,,Dodge Viper SRT10 '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge_Viper_SRT10_%2703
,,,,,,,,Mazda RX-7 Type RS-R (FD) '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-7_Type_RS-R_(FD)_%2797
,,,,,,,,Mitsubishi Lancer Evolution IX GSR Touring Car '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_Evolution_IX_GSR_RM_%2705
,,,,,,,,Honda CR-Z Touring Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_CR-Z_Touring_Car
,,,,,,,,RE Amemiya RX-7 GT300 Base Model '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/RE_Amemiya_RX-7_GT300_Base_Model_%2706
,,,,,,,,Chevrolet Corvette GRAND SPORT (C4) '96,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Corvette_GRAND_SPORT_(C4)_%2796
,,,,,,,,Nissan Fairlady 240ZG (HS30) '71,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_Fairlady_240ZG_(HS30)_%2771
,,,,,,,,Eagle Talon Esi '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Eagle_Talon_Esi_%2797
,,,,,,,,Gran Turismo RACING KART 125 SPL,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Gran_Turismo_RACING_KART_125_SPL
,,,,,,,,Nissan 240RS Rally Car '85,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_240RS_Rally_Car_%2785
,,,,,,,,Audi Pikes Peak quattro '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_Pikes_Peak_quattro_%2703
,,,,,,,,Mazda DEMIO SPORT '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda2_%2703
,,,,,,,Picture,Lister,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lister
,,,,,,,,Nissan GT-R '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_%2707
,,,,,,,,Toyota FT-86 Concept '09,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_FT-86_Concept_%2709
,,,,,,,,Mercedes-Benz CLK 55 AMG '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_CLK_55_AMG_%2700
,,,,,,,,Infiniti,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Infiniti
,,,,,,,,Mazda Eunos Roadster SR-Limited (NA) '97,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_Miata_SR-Limited_(NA,_J)_%2797"
,,,,,,,,Subaru IMPREZA Coupe WRX typeR STi Version VI '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Coupe_WRX_typeR_STi_Version_VI_%2799
